budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,imdbId,ML-100k-convertId,ML-latestId
3600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",451,"[{""id"": 30, ""name"": ""individual""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 585, ""name"": ""casino""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 888, ""name"": ""screenwriter""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 15237, ""name"": ""alcohol abuse""}, {""id"": 155793, ""name"": ""attempted suicide""}]",en,22.030517,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intial Productions"", ""id"": 15547}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-27,49800000,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Leaving Las Vegas,7.1,360,113627,276,25
4000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",5925,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 895, ""name"": ""optimism""}, {""id"": 1223, ""name"": ""switzerland""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1505, ""name"": ""famous score""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 1879, ""name"": ""shower""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2147, ""name"": ""claustrophobia""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 5136, ""name"": ""uniform""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9774, ""name"": ""prison guard""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 11246, ""name"": ""barbed wire""}, {""id"": 11267, ""name"": ""solitary confinement""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 155815, ""name"": ""motorcycle jump""}, {""id"": 160175, ""name"": ""alps""}]",en,35.061467,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""The Mirisch Corporation"", ""id"": 219}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1963-06-20,11744471,172.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Great Escape,7.8,717,57115,520,1262
4000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",5,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 613, ""name"": ""new year's eve""}, {""id"": 616, ""name"": ""witch""}, {""id"": 622, ""name"": ""bet""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 2700, ""name"": ""sperm""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 160488, ""name"": ""hoodlum""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 198129, ""name"": ""episode film""}]",en,22.87623,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-12-09,4300000,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Four Rooms,6.5,530,113101,3,18
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}]",16448,"[{""id"": 5900, ""name"": ""missouri""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10260, ""name"": ""mechanic""}, {""id"": 11524, ""name"": ""in the closet""}, {""id"": 11800, ""name"": ""mockumentary""}, {""id"": 14529, ""name"": ""improvisation""}, {""id"": 157409, ""name"": ""whispering""}, {""id"": 160510, ""name"": ""travel agent""}, {""id"": 160511, ""name"": ""amateur theater""}, {""id"": 160512, ""name"": ""dairy queen""}, {""id"": 160515, ""name"": ""alien contact""}, {""id"": 160517, ""name"": ""fake documentary""}, {""id"": 160518, ""name"": ""city council""}, {""id"": 160522, ""name"": ""wagon train""}, {""id"": 160528, ""name"": ""chinese restaurant""}, {""id"": 160529, ""name"": ""product licensing""}, {""id"": 160530, ""name"": ""hidden character""}]",en,4.348416,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Pale Morning Dun"", ""id"": 8841}, {""name"": ""All Night Productions"", ""id"": 8842}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-01-31,0,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Waiting for Guffman,7.3,63,118111,1007,1449
3000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",25719,"[{""id"": 212, ""name"": ""london england""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 11677, ""name"": ""secretary""}, {""id"": 12094, ""name"": ""business""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15232, ""name"": ""parole""}, {""id"": 159608, ""name"": ""con""}, {""id"": 193305, ""name"": ""dishonesty""}]",en,1.204941,"[{""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""National Lottery"", ""id"": 1270}, {""name"": ""Gruber Bros."", ""id"": 4413}, {""name"": ""Tomboy Films"", ""id"": 24356}, {""name"": ""Winchester Multimedia PLC"", ""id"": 36978}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1997-08-22,302204,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Shooting Fish,7.0,23,120122,1434,1755
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",770,"[{""id"": 314, ""name"": ""life and death""}, {""id"": 393, ""name"": ""civil war""}, {""id"": 531, ""name"": ""southern usa""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 2076, ""name"": ""atlanta""}, {""id"": 2613, ""name"": ""luxury""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4020, ""name"": ""typhus""}, {""id"": 4021, ""name"": ""business woman""}, {""id"": 5809, ""name"": ""marriage crisis""}]",en,48.98255,"[{""name"": ""Selznick International Pictures"", ""id"": 1553}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1939-12-15,400176459,238.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Gone with the Wind,7.7,970,31381,133,920
3500000,"[{""id"": 35, ""name"": ""Comedy""}]",9427,"[{""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 4378, ""name"": ""striptease""}, {""id"": 164852, ""name"": ""steel worker""}, {""id"": 164861, ""name"": ""repossession""}, {""id"": 164865, ""name"": ""male stripper""}]",en,17.002623,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Redwave Films"", ""id"": 8764}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1997-08-13,257850122,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Full Monty,6.8,363,119164,269,1641
3500000,"[{""id"": 35, ""name"": ""Comedy""}]",10634,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 4562, ""name"": ""rapper""}, {""id"": 8438, ""name"": ""job""}]",en,25.5748,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-26,28215918,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Friday,7.0,503,113118,1218,69
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",9516,"[{""id"": 577, ""name"": ""black people""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6147, ""name"": ""delinquency""}, {""id"": 12670, ""name"": ""los angeles""}]",en,3.4188709999999998,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-26,27900000,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Menace II Society,7.2,173,107554,806,493
3500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11363,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 5628, ""name"": ""broker""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13027, ""name"": ""wedding""}]",en,8.406025,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-26,9482579,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",She's the One,5.7,70,117628,1048,804
3600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",765,"[{""id"": 7946, ""name"": ""deer""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 11335, ""name"": ""tape recorder""}, {""id"": 12394, ""name"": ""chainsaw""}, {""id"": 13153, ""name"": ""spirit""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18451, ""name"": ""over the top""}, {""id"": 155626, ""name"": ""shot in the arm""}, {""id"": 157458, ""name"": ""book of the dead""}, {""id"": 157459, ""name"": ""evil dead""}, {""id"": 157465, ""name"": ""eyeball""}, {""id"": 157466, ""name"": ""necronomicon""}, {""id"": 157468, ""name"": ""tarmac""}, {""id"": 157470, ""name"": ""meat cleaver""}, {""id"": 157471, ""name"": ""shot through a wall""}]",en,35.674774,"[{""name"": ""Renaissance Films"", ""id"": 3102}, {""name"": ""Rosebud Productions"", ""id"": 47380}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-03-13,5923044,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Evil Dead II,7.6,742,92991,201,1261
3180000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1585,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 290, ""name"": ""angel""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 974, ""name"": ""bank""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 5571, ""name"": ""great depression""}, {""id"": 33965, ""name"": ""christmas eve""}, {""id"": 156115, ""name"": ""feel-good ending""}, {""id"": 184559, ""name"": ""guardian angel""}, {""id"": 207317, ""name"": ""christmas""}]",en,42.868495,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}, {""name"": ""Liberty Films (II)"", ""id"": 11770}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1946-12-20,9644124,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",It's a Wonderful Life,8.0,1076,38650,496,953
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",627,"[{""id"": 212, ""name"": ""london england""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2375, ""name"": ""junkie""}, {""id"": 2671, ""name"": ""heroin""}, {""id"": 2694, ""name"": ""cold turkey""}, {""id"": 3131, ""name"": ""modern society""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10261, ""name"": ""stealing""}, {""id"": 11635, ""name"": ""monologue""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 155936, ""name"": ""recovering drug addict""}, {""id"": 156117, ""name"": ""illegal drugs""}, {""id"": 168179, ""name"": ""drug deal""}, {""id"": 180431, ""name"": ""drug rehabilitation""}, {""id"": 206829, ""name"": ""drug culture""}, {""id"": 230607, ""name"": ""antihero""}]",en,63.513324,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Noel Gay Motion Picture Company"", ""id"": 358}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-02-23,16491080,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Trainspotting,7.8,2655,117951,475,778
3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11257,"[{""id"": 5091, ""name"": ""kiss""}, {""id"": 5832, ""name"": ""bed and breakfast place""}, {""id"": 8032, ""name"": ""florence""}]",en,7.961558999999999,"[{""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""National Film Finance Corporation (NFFC)"", ""id"": 11493}, {""name"": ""Curzon Film Distributors"", ""id"": 11494}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1985-12-13,20966644,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",A Room with a View,6.9,156,91867,213,1296
3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",261,"[{""id"": 30, ""name"": ""individual""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 531, ""name"": ""southern usa""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 787, ""name"": ""mississippi""}, {""id"": 894, ""name"": ""depression""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 33457, ""name"": ""alcoholic""}]",en,16.553594,"[{""name"": ""Avon Production"", ""id"": 100}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1958-02-17,17570324,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Cat on a Hot Tin Roof,7.6,165,51459,499,971
3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",20737,"[{""id"": 3199, ""name"": ""clown""}, {""id"": 158386, ""name"": ""golden retriever""}, {""id"": 158387, ""name"": ""dog actor""}]",en,11.241802,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-01,23144499,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Air Bud,5.3,106,118570,261,1592
3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",826,"[{""id"": 233, ""name"": ""japan""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 907, ""name"": ""japanese""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 3434, ""name"": ""thailand""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 3776, ""name"": ""officer""}]",en,23.109959,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Horizon Pictures (II)"", ""id"": 11356}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1957-10-02,33300000,161.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Bridge on the River Kwai,7.7,542,50212,199,1250
3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",284,"[{""id"": 242, ""name"": ""new york""}, {""id"": 613, ""name"": ""new year's eve""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1438, ""name"": ""office""}, {""id"": 1439, ""name"": ""flat""}, {""id"": 1440, ""name"": ""spaghetti""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1443, ""name"": ""clerk""}, {""id"": 1487, ""name"": ""tennis racket""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 34094, ""name"": ""extramarital affair""}]",en,22.889294,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""The Mirisch Company"", ""id"": 11241}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1960-06-15,25000000,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Apartment,8.1,483,53604,481,909
3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",28005,"[{""id"": 496, ""name"": ""poetry""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 187056, ""name"": ""woman director""}]",en,3.937939,"[{""name"": ""Mirabai Films"", ""id"": 6235}, {""name"": ""NDF International"", ""id"": 6236}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1996-09-11,4109095,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Kama Sutra - A Tale of Love,5.7,35,116743,532,1475
3000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",252,"[{""id"": 715, ""name"": ""chocolate""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 985, ""name"": ""candy""}, {""id"": 986, ""name"": ""tv addicted person""}, {""id"": 987, ""name"": ""overweight child""}, {""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10508, ""name"": ""teacher""}]",en,23.981601,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""David L. Wolper Productions"", ""id"": 3434}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1971-06-29,4000000,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Willy Wonka & the Chocolate Factory,7.4,798,67992,151,1073
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",13982,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 33709, ""name"": ""head""}]",en,5.016607,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Brad Krevoy & Steve Stabler production"", ""id"": 3581}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-04-18,0,95.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",8 Heads in a Duffel Bag,5.4,39,118541,1664,1503
2962051,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",549,"[{""id"": 242, ""name"": ""new york""}, {""id"": 572, ""name"": ""sex""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2635, ""name"": ""overdose""}, {""id"": 2815, ""name"": ""graffiti""}, {""id"": 2816, ""name"": ""street art""}, {""id"": 2818, ""name"": ""vernissage""}, {""id"": 2819, ""name"": ""exhibit""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33648, ""name"": ""celebration""}]",en,3.6366339999999995,"[{""name"": ""Miramax"", ""id"": 53009}, {""name"": ""Eleventh Street Production"", ""id"": 93380}, {""name"": ""Jon Kilik"", ""id"": 93381}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-09,3011195,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Basquiat,6.6,94,115632,1010,851
3000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11229,"[{""id"": 378, ""name"": ""prison""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11546, ""name"": ""hitchhiker""}]",en,4.682881,"[{""name"": ""The Kushner-Locke Company"", ""id"": 2499}, {""name"": ""August Entertainment"", ""id"": 3322}, {""name"": ""Multicom entertainment"", ""id"": 30702}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-23,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Freeway,6.5,95,116361,844,1034
2883848,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",239,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 12090, ""name"": ""cross dressing""}, {""id"": 33624, ""name"": ""band""}, {""id"": 160395, ""name"": ""spats""}, {""id"": 160396, ""name"": ""all girl band""}, {""id"": 160397, ""name"": ""st. valentine's day massacre""}, {""id"": 160400, ""name"": ""sugar""}, {""id"": 160404, ""name"": ""valentine's day""}, {""id"": 160406, ""name"": ""dressing""}]",en,39.30982,"[{""name"": ""The Mirisch Corporation"", ""id"": 219}, {""name"": ""Ashton Productions"", ""id"": 11982}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1959-03-18,25000000,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Some Like It Hot,8.0,808,53291,482,910
2777000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",630,"[{""id"": 616, ""name"": ""witch""}, {""id"": 704, ""name"": ""adolescence""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1507, ""name"": ""clock""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 2213, ""name"": ""tornado""}, {""id"": 3151, ""name"": ""scarecrow""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4639, ""name"": ""crow""}, {""id"": 6027, ""name"": ""music""}, {""id"": 7658, ""name"": ""kansas""}, {""id"": 11020, ""name"": ""classic""}, {""id"": 11409, ""name"": ""imaginary land""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 191616, ""name"": ""sepia color""}]",en,67.417542,"[{""name"": ""Loew's Incorporated"", ""id"": 31892}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1939-08-15,33754967,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Wizard of Oz,7.4,1642,32138,132,919
2800000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",3034,"[{""id"": 1706, ""name"": ""experiment""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 3487, ""name"": ""assistant""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 12416, ""name"": ""horror spoof""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 198102, ""name"": ""frankenstein's monster""}]",en,36.444894,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Crossbow Productions"", ""id"": 1296}, {""name"": ""Gruskoff/Venture Films"", ""id"": 1297}, {""name"": ""Jouer Limited"", ""id"": 1298}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1974-12-15,86273333,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Young Frankenstein,7.7,854,72431,208,1278
0,"[{""id"": 18, ""name"": ""Drama""}]",55306,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 8627, ""name"": ""stolen money""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14831, ""name"": ""stabbing""}, {""id"": 15363, ""name"": ""bank robbery""}, {""id"": 184503, ""name"": ""father-in-law daughter-in-law relationship""}, {""id"": 224563, ""name"": ""beekeeper""}, {""id"": 224564, ""name"": ""orlando florida""}]",en,0.9339200000000001,"[{""name"": ""Clinica Estetico"", ""id"": 1274}, {""name"": ""Nunez-Gowan"", ""id"": 75348}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-06-13,0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Ulee's Gold,6.5,19,120402,297,1633
